Ticker,Maturity,Analysis_Date,Expiry_Date,S0,ST,Premium,Actual_PnL,Delta_PnL,Gamma_PnL,Theta_PnL,PnL_Diff
QS,90,2025-03-28,2025-06-26,4.329999923706055,7.650000095367432,0.48817476155515593,2.8318254101062212,1.8924302338117662,1.8456875637516206,-0.2523069751522916,-0.6539854123048738
QS,90,2025-06-26,2025-09-24,7.650000095367432,12.489999771118164,2.1249830023361067,2.7150166734146257,3.111138749273848,0.8158467716642391,-1.0302547581876431,-0.18171408933581823
QS,90,2025-09-24,2025-12-23,12.489999771118164,11.430000305175781,2.6460004234306265,-2.6460004234306265,-0.6485321751344099,0.0327685716054637,-1.3139720419474326,-0.7162647779542477
AAP,30,2024-12-27,2025-01-27,43.080081939697266,48.391029357910156,2.8598355541243627,2.451111864088528,2.8752299536399812,0.8008112799200117,-1.4620733154206487,0.23714394594918353
AAP,30,2025-01-27,2025-02-26,48.391029357910156,37.0650520324707,2.1420571963401294,-2.1420571963401294,-6.060011735140565,4.945180650729213,-1.112001137929405,0.08477502600062703
AAP,30,2025-02-26,2025-03-28,37.0650520324707,38.29399871826172,3.0901211838149933,-1.8611744980239777,0.6734407067771555,0.03935099390916355,-1.5687670468794044,-1.0051991518308925
AAP,30,2025-03-28,2025-04-28,38.29399871826172,32.331695556640625,3.323762231516479,-3.323762231516479,-3.2757236103799268,0.8598312385056776,-1.6853915302412614,0.7775216705990315
AAP,30,2025-04-28,2025-05-27,32.331695556640625,49.14655303955078,2.27029319500973,14.544564287900426,9.126878781371676,10.090674276973914,-1.1585871597348587,-3.5144016107103067
AAP,30,2025-05-27,2025-06-26,49.14655303955078,45.85690689086914,7.860642975135676,-7.860642975135676,-1.9172289563925322,0.10752580598876765,-3.9100608884669317,-2.140878936264979
AAP,30,2025-06-26,2025-07-25,45.85690689086914,58.388465881347656,7.587438046910382,4.944120943568134,7.336497438205031,1.612823696258473,-3.7691053808167783,-0.23609481007859223
AAP,30,2025-07-25,2025-08-25,58.388465881347656,59.18449020385742,4.122746779652488,-3.326722457142722,0.43218792028797426,0.012450662393707332,-2.103573216619922,-1.6677878232044818
AAP,30,2025-08-25,2025-09-24,59.18449020385742,60.74668884277344,4.0635735042195655,-2.50137486530355,0.8470345535744728,0.04870159512623795,-2.0752212611409706,-1.32188975286329
AAP,30,2025-09-24,2025-10-24,60.74668884277344,54.560001373291016,3.1677857123151796,-3.1677857123151796,-3.3211929744415807,0.9904694241982032,-1.6333847998223467,0.7963226377505448
AAP,30,2025-10-24,2025-11-24,54.560001373291016,50.93000030517578,3.3341904046559456,-3.3341904046559456,-1.9585620719277466,0.32190133661180304,-1.7093039979218114,0.011774328581809268
AAP,30,2025-11-24,2025-12-23,50.93000030517578,39.47999954223633,3.176365441596765,-3.176365441596765,-6.18267712710012,3.3592226190321686,-1.6272643358908068,1.2743534023619931
AAP,60,2024-12-27,2025-02-26,43.080081939697266,37.0650520324707,4.080180036041213,-4.080180036041213,-3.3588667888938226,0.7224409382539249,-2.09786441616166,0.6541102307603452
AAP,60,2025-02-26,2025-04-28,37.0650520324707,32.331695556640625,4.3952781578670965,-4.3952781578670965,-2.6870939463378956,0.40978554642021237,-2.236218649029284,0.11824889107987069
AAP,60,2025-04-28,2025-06-26,32.331695556640625,45.85690689086914,3.2365424973283314,10.288668836900184,7.5794374815510945,4.589861198367964,-1.6596840173382714,-0.2209458256806034
AAP,60,2025-06-26,2025-08-25,45.85690689086914,59.18449020385742,10.68573227213756,2.641851040850721,8.261861587508479,1.2602269958485084,-5.240417685510212,-1.6398198569960547
AAP,60,2025-08-25,2025-10-24,59.18449020385742,54.560001373291016,5.79484536925235,-5.79484536925235,-2.5877615730534886,0.3000844758239131,-2.974708633818681,-0.5324596382040934
AAP,60,2025-10-24,2025-12-23,54.560001373291016,39.47999954223633,4.762642837982629,-4.762642837982629,-8.382046242422044,3.9089132503649533,-2.458668620543099,2.1691587746175607
AAP,90,2024-12-27,2025-03-28,43.080081939697266,38.29399871826172,5.027593341007066,-5.027593341007066,-2.7348255476126417,0.37144730654746244,-2.592866475987819,-0.07134862395406749
